generation,best_gen,best_ever,mean_fitness,greedy_fitness,mean_certainty,t_eval_max,elapsed
2170,-9.119e-05,-5.926e-05,-0.01483252,-9.119e-05,0.95462,40,65.82
2171,-9.119e-05,-5.926e-05,-0.02132776,-9.119e-05,0.95422,40,65.85
2172,-9.119e-05,-5.926e-05,-0.00685426,-9.119e-05,0.95402,40,65.88
2173,-9.119e-05,-5.926e-05,-0.0101855,-9.119e-05,0.9552,40,65.91
2174,-9.119e-05,-5.926e-05,-0.00618104,-9.119e-05,0.95573,40,65.94
2175,-9.119e-05,-5.926e-05,-0.01035105,-9.119e-05,0.95616,40,65.97
2176,-9.119e-05,-5.926e-05,-0.00695331,-9.119e-05,0.95655,40,66.0
2177,-9.119e-05,-5.926e-05,-0.00805996,-9.119e-05,0.95634,40,66.03
2178,-9.119e-05,-5.926e-05,-0.01176971,-9.119e-05,0.95646,40,66.06
2179,-9.119e-05,-5.926e-05,-0.01302344,-9.119e-05,0.95663,40,66.09
2180,-9.119e-05,-5.926e-05,-0.01963106,-9.119e-05,0.95702,40,66.12
2181,-9.119e-05,-5.926e-05,-0.01348247,-9.119e-05,0.95848,40,66.15
2182,-9.119e-05,-5.926e-05,-0.01900556,-9.119e-05,0.95844,40,66.18
2183,-9.119e-05,-5.926e-05,-0.00701027,-9.119e-05,0.958,40,66.21
2184,-9.119e-05,-5.926e-05,-0.00733925,-9.119e-05,0.95803,40,66.25
2185,-9.119e-05,-5.926e-05,-0.01834968,-9.119e-05,0.95753,40,66.28
2186,-9.119e-05,-5.926e-05,-0.01582656,-9.119e-05,0.95781,40,66.31
2187,-9.119e-05,-5.926e-05,-0.0139333,-9.119e-05,0.9575,40,66.34
2188,-9.119e-05,-5.926e-05,-0.00480176,-9.119e-05,0.95759,40,66.37
2189,-9.119e-05,-5.926e-05,-0.01141036,-9.119e-05,0.95729,40,66.4
2190,-9.119e-05,-5.926e-05,-0.00687066,-9.119e-05,0.95711,40,66.43
2191,-9.119e-05,-5.926e-05,-0.02504664,-9.119e-05,0.95705,40,66.46
2192,-9.119e-05,-5.926e-05,-0.01611266,-9.119e-05,0.95747,40,66.49
2193,-9.119e-05,-5.926e-05,-0.00831048,-9.119e-05,0.95765,40,66.52
2194,-9.119e-05,-5.926e-05,-0.01086539,-9.119e-05,0.95814,40,66.55
2195,-9.119e-05,-5.926e-05,-0.01632621,-9.119e-05,0.95794,40,66.59
2196,-9.119e-05,-5.926e-05,-0.01077455,-9.119e-05,0.95821,40,66.62
2197,-9.119e-05,-5.926e-05,-0.02246686,-9.119e-05,0.95858,40,66.65
2198,-9.119e-05,-5.926e-05,-0.00630016,-9.119e-05,0.95783,40,66.68
2199,-9.119e-05,-5.926e-05,-0.01131712,-9.119e-05,0.95797,40,66.71
2200,-9.119e-05,-5.926e-05,-0.0136765,-9.119e-05,0.95768,40,66.74
2201,-9.119e-05,-5.926e-05,-0.02814292,-9.119e-05,0.95828,40,66.77
2202,-9.119e-05,-5.926e-05,-0.02125633,-9.119e-05,0.95812,40,66.8
2203,-9.119e-05,-5.926e-05,-0.0084541,-9.119e-05,0.95815,40,66.84
2204,-9.119e-05,-5.926e-05,-0.0148114,-9.119e-05,0.95866,40,66.87
2205,-9.119e-05,-5.926e-05,-0.00360974,-9.119e-05,0.95822,40,66.9
2206,-9.119e-05,-5.926e-05,-0.01064186,-9.119e-05,0.95781,40,66.93
2207,-9.119e-05,-5.926e-05,-0.01060177,-9.119e-05,0.95841,40,66.96
2208,-9.119e-05,-5.926e-05,-0.01321674,-9.119e-05,0.95898,40,66.99
2209,-9.119e-05,-5.926e-05,-0.01195877,-9.119e-05,0.95937,40,67.02
2210,-9.119e-05,-5.926e-05,-0.01668968,-9.119e-05,0.95966,40,67.05
2211,-9.119e-05,-5.926e-05,-0.01541828,-9.119e-05,0.95973,40,67.08
2212,-9.119e-05,-5.926e-05,-0.01701837,-9.119e-05,0.96,40,67.11
2213,-9.119e-05,-5.926e-05,-0.00748984,-9.119e-05,0.96006,40,67.15
2214,-9.119e-05,-5.926e-05,-0.01364951,-9.119e-05,0.9596,40,67.18
2215,-9.119e-05,-5.926e-05,-0.01538288,-9.119e-05,0.95953,40,67.21
2216,-9.119e-05,-5.926e-05,-0.01684086,-9.119e-05,0.95996,40,67.24
2217,-9.119e-05,-5.926e-05,-0.01255808,-9.119e-05,0.96064,40,67.27
2218,-9.119e-05,-5.926e-05,-0.00608735,-9.119e-05,0.96078,40,67.3
2219,-9.119e-05,-5.926e-05,-0.00595413,-9.119e-05,0.96137,40,67.33
2220,-9.119e-05,-5.926e-05,-0.00862244,-9.119e-05,0.96199,40,67.36
2221,-9.119e-05,-5.926e-05,-0.01530266,-9.119e-05,0.96251,40,67.39
2222,-9.119e-05,-5.926e-05,-0.00654753,-9.119e-05,0.96192,40,67.43
2223,-9.119e-05,-5.926e-05,-0.00710803,-9.119e-05,0.96203,40,67.46
2224,-9.119e-05,-5.926e-05,-0.0052524,-9.119e-05,0.96224,40,67.49
2225,-9.119e-05,-5.926e-05,-0.01244665,-9.119e-05,0.96311,40,67.52
2226,-9.119e-05,-5.926e-05,-0.01096072,-9.119e-05,0.96261,40,67.55
2227,-9.119e-05,-5.926e-05,-0.01653677,-9.119e-05,0.963,40,67.58
2228,-9.119e-05,-5.926e-05,-0.01727237,-9.119e-05,0.96308,40,67.61
2229,-9.119e-05,-5.926e-05,-0.01694275,-9.119e-05,0.96396,40,67.64
2230,-9.119e-05,-5.926e-05,-0.01288778,-9.119e-05,0.96371,40,67.67
2231,-9.119e-05,-5.926e-05,-0.01219261,-9.119e-05,0.96298,40,67.71
2232,-9.119e-05,-5.926e-05,-0.00590024,-9.119e-05,0.96386,40,67.74
2233,-9.119e-05,-5.926e-05,-0.0141557,-9.119e-05,0.96342,40,67.77
2234,-9.119e-05,-5.926e-05,-0.01975735,-9.119e-05,0.96337,40,67.8
2235,-9.119e-05,-5.926e-05,-0.01444936,-9.119e-05,0.96335,40,67.83
2236,-9.119e-05,-5.926e-05,-0.02072434,-9.119e-05,0.96403,40,67.86
2237,-9.119e-05,-5.926e-05,-0.01103109,-9.119e-05,0.96417,40,67.89
2238,-9.119e-05,-5.926e-05,-0.00636439,-9.119e-05,0.96409,40,67.92
2239,-9.119e-05,-5.926e-05,-0.00705068,-9.119e-05,0.96335,40,67.95
2240,-9.119e-05,-5.926e-05,-0.01877667,-9.119e-05,0.96313,40,67.98
2241,-9.119e-05,-5.926e-05,-0.01229618,-9.119e-05,0.96274,40,68.01
2242,-9.119e-05,-5.926e-05,-0.01007177,-9.119e-05,0.96271,40,68.04
2243,-9.119e-05,-5.926e-05,-0.01313164,-9.119e-05,0.96184,40,68.07
2244,-9.119e-05,-5.926e-05,-0.01630097,-9.119e-05,0.96202,40,68.1
2245,-9.119e-05,-5.926e-05,-0.01852136,-9.119e-05,0.96121,40,68.13
2246,-9.119e-05,-5.926e-05,-0.00852338,-9.119e-05,0.96049,40,68.16
2247,-9.119e-05,-5.926e-05,-0.01887032,-9.119e-05,0.96067,40,68.19
2248,-9.119e-05,-5.926e-05,-0.01310669,-9.119e-05,0.96016,40,68.23
2249,-9.119e-05,-5.926e-05,-0.02096661,-9.119e-05,0.95919,40,68.26
2250,-9.119e-05,-5.926e-05,-0.01348481,-9.119e-05,0.95836,40,68.29
2251,-9.119e-05,-5.926e-05,-0.01134377,-9.119e-05,0.95879,40,68.32
2252,-9.119e-05,-5.926e-05,-0.0203872,-9.119e-05,0.95943,40,68.35
2253,-9.119e-05,-5.926e-05,-0.01689689,-9.119e-05,0.9595,40,68.38
2254,-9.119e-05,-5.926e-05,-0.01814625,-9.119e-05,0.95931,40,68.41
2255,-9.119e-05,-5.926e-05,-0.01332357,-9.119e-05,0.95962,40,68.44
2256,-9.119e-05,-5.926e-05,-0.01263052,-9.119e-05,0.95989,40,68.47
2257,-9.119e-05,-5.926e-05,-0.01156956,-9.119e-05,0.96033,40,68.5
2258,-9.119e-05,-5.926e-05,-0.01552271,-9.119e-05,0.95982,40,68.53
2259,-9.119e-05,-5.926e-05,-0.01547504,-9.119e-05,0.96001,40,68.56
2260,-9.119e-05,-5.926e-05,-0.01625864,-9.119e-05,0.96014,40,68.59
2261,-9.119e-05,-5.926e-05,-0.0156979,-9.119e-05,0.96073,40,68.62
2262,-9.119e-05,-5.926e-05,-0.01604514,-9.119e-05,0.96105,40,68.66
2263,-9.119e-05,-5.926e-05,-0.01284466,-9.119e-05,0.9612,40,68.69
2264,-9.119e-05,-5.926e-05,-0.01372242,-9.119e-05,0.96091,40,68.72
2265,-9.119e-05,-5.926e-05,-0.0126447,-9.119e-05,0.96074,40,68.75
2266,-9.119e-05,-5.926e-05,-0.01991611,-9.119e-05,0.96086,40,68.78
2267,-9.119e-05,-5.926e-05,-0.00601475,-9.119e-05,0.96092,40,68.81
2268,-9.119e-05,-5.926e-05,-0.01392811,-9.119e-05,0.96107,40,68.84
2269,-9.119e-05,-5.926e-05,-0.00931405,-9.119e-05,0.96165,40,68.87
2270,-9.119e-05,-5.926e-05,-0.01632834,-9.119e-05,0.96192,40,68.9
2271,-9.119e-05,-5.926e-05,-0.01731371,-9.119e-05,0.96216,40,68.93
2272,-9.119e-05,-5.926e-05,-0.02430679,-9.119e-05,0.96232,40,68.96
2273,-9.119e-05,-5.926e-05,-0.02362005,-9.119e-05,0.96363,40,68.99
2274,-9.119e-05,-5.926e-05,-0.01584539,-9.119e-05,0.96368,40,69.02
2275,-9.119e-05,-5.926e-05,-0.01234012,-9.119e-05,0.96333,40,69.05
2276,-9.119e-05,-5.926e-05,-0.0171205,-9.119e-05,0.96333,40,69.08
2277,-9.119e-05,-5.926e-05,-0.02500845,-9.119e-05,0.96418,40,69.11
2278,-9.119e-05,-5.926e-05,-0.0130768,-9.119e-05,0.96443,40,69.15
2279,-9.119e-05,-5.926e-05,-0.0085317,-9.119e-05,0.96357,40,69.18
2280,-9.119e-05,-5.926e-05,-0.01307289,-9.119e-05,0.96435,40,69.21
2281,-9.119e-05,-5.926e-05,-0.02474056,-9.119e-05,0.96456,40,69.24
2282,-9.119e-05,-5.926e-05,-0.01610537,-9.119e-05,0.96513,40,69.27
2283,-9.119e-05,-5.926e-05,-0.01785369,-9.119e-05,0.96489,40,69.3
2284,-9.119e-05,-5.926e-05,-0.00821804,-9.119e-05,0.9644,40,69.33
2285,-9.119e-05,-5.926e-05,-0.01166675,-9.119e-05,0.9646,40,69.36
2286,-9.119e-05,-5.926e-05,-0.02336703,-9.119e-05,0.96331,40,69.39
2287,-9.119e-05,-5.926e-05,-0.01233926,-9.119e-05,0.96352,40,69.42
2288,-9.119e-05,-5.926e-05,-0.02501877,-9.119e-05,0.96257,40,69.45
2289,-9.119e-05,-5.926e-05,-0.01115949,-9.119e-05,0.96249,40,69.48
2290,-9.119e-05,-5.926e-05,-0.01342637,-9.119e-05,0.96299,40,69.51
2291,-9.119e-05,-5.926e-05,-0.01014245,-9.119e-05,0.96292,40,69.54
2292,-9.119e-05,-5.926e-05,-0.01529613,-9.119e-05,0.9626,40,69.57
2293,-9.119e-05,-5.926e-05,-0.00750382,-9.119e-05,0.96227,40,69.6
2294,-9.119e-05,-5.926e-05,-0.01377339,-9.119e-05,0.96176,40,69.64
2295,-9.119e-05,-5.926e-05,-0.0167525,-9.119e-05,0.96091,40,69.67
2296,-9.119e-05,-5.926e-05,-0.0088487,-9.119e-05,0.96103,40,69.7
2297,-9.119e-05,-5.926e-05,-0.01915537,-9.119e-05,0.96054,40,69.73
2298,-9.119e-05,-5.926e-05,-0.01435849,-9.119e-05,0.96014,40,69.76
2299,-9.119e-05,-5.926e-05,-0.00851318,-9.119e-05,0.96002,40,69.79
2300,-9.119e-05,-5.926e-05,-0.01632537,-9.119e-05,0.96,40,69.82
2301,-9.119e-05,-5.926e-05,-0.01745254,-9.119e-05,0.95962,40,69.85
2302,-9.119e-05,-5.926e-05,-0.01718137,-9.119e-05,0.95969,40,69.88
2303,-9.119e-05,-5.926e-05,-0.01292247,-9.119e-05,0.95978,40,69.91
2304,-9.119e-05,-5.926e-05,-0.0159246,-9.119e-05,0.95939,40,69.94
2305,-9.119e-05,-5.926e-05,-0.01360837,-9.119e-05,0.95899,40,69.97
2306,-9.119e-05,-5.926e-05,-0.01805109,-9.119e-05,0.95898,40,70.0
2307,-9.119e-05,-5.926e-05,-0.01047182,-9.119e-05,0.95928,40,70.03
2308,-9.119e-05,-5.926e-05,-0.0148805,-9.119e-05,0.95935,40,70.06
2309,-9.119e-05,-5.926e-05,-0.01311098,-9.119e-05,0.95905,40,70.09
2310,-9.119e-05,-5.926e-05,-0.00986063,-9.119e-05,0.95867,40,70.12
2311,-9.119e-05,-5.926e-05,-0.01354978,-9.119e-05,0.95883,40,70.15
2312,-9.119e-05,-5.926e-05,-0.01270901,-9.119e-05,0.95881,40,70.18
2313,-9.119e-05,-5.926e-05,-0.01602804,-9.119e-05,0.9584,40,70.21
2314,-9.119e-05,-5.926e-05,-0.01036718,-9.119e-05,0.95794,40,70.24
2315,-9.119e-05,-5.926e-05,-0.01356046,-9.119e-05,0.9584,40,70.28
2316,-9.119e-05,-5.926e-05,-0.00477248,-9.119e-05,0.95831,40,70.31
2317,-9.119e-05,-5.926e-05,-0.01671854,-9.119e-05,0.95852,40,70.34
2318,-9.119e-05,-5.926e-05,-0.01137558,-9.119e-05,0.95884,40,70.37
2319,-9.119e-05,-5.926e-05,-0.01176582,-9.119e-05,0.95837,40,70.4
2320,-9.119e-05,-5.926e-05,-0.00706954,-9.119e-05,0.95847,40,70.43
2321,-9.119e-05,-5.926e-05,-0.01040298,-9.119e-05,0.95903,40,70.46
2322,-9.119e-05,-5.926e-05,-0.02822218,-9.119e-05,0.95921,40,70.49
2323,-9.119e-05,-5.926e-05,-0.00940327,-9.119e-05,0.95944,40,70.52
2324,-9.119e-05,-5.926e-05,-0.0224595,-9.119e-05,0.95875,40,70.55
2325,-9.119e-05,-5.926e-05,-0.0221403,-9.119e-05,0.95762,40,70.58
2326,-9.119e-05,-5.926e-05,-0.00587571,-9.119e-05,0.95748,40,70.62
2327,-9.119e-05,-5.926e-05,-0.01228536,-9.119e-05,0.95715,40,70.65
2328,-9.119e-05,-5.926e-05,-0.01383567,-9.119e-05,0.95775,40,70.68
2329,-9.119e-05,-5.926e-05,-0.01334375,-9.119e-05,0.9573,40,70.71
2330,-9.119e-05,-5.926e-05,-0.01218195,-9.119e-05,0.95794,40,70.74
2331,-9.119e-05,-5.926e-05,-0.01414156,-9.119e-05,0.95793,40,70.77
2332,-9.119e-05,-5.926e-05,-0.02011586,-9.119e-05,0.95848,40,70.8
2333,-9.119e-05,-5.926e-05,-0.00577613,-9.119e-05,0.95841,40,70.83
2334,-9.119e-05,-5.926e-05,-0.01744269,-9.119e-05,0.95879,40,70.86
2335,-9.119e-05,-5.926e-05,-0.00620406,-9.119e-05,0.9586,40,70.89
2336,-9.119e-05,-5.926e-05,-0.01234523,-9.119e-05,0.95922,40,70.92
2337,-9.119e-05,-5.926e-05,-0.01783875,-9.119e-05,0.95909,40,70.95
2338,-9.119e-05,-5.926e-05,-0.0109988,-9.119e-05,0.95891,40,70.98
2339,-9.119e-05,-5.926e-05,-0.00405271,-9.119e-05,0.95884,40,71.01
2340,-9.119e-05,-5.926e-05,-0.01130204,-9.119e-05,0.95894,40,71.04
2341,-9.119e-05,-5.926e-05,-0.01217928,-9.119e-05,0.95868,40,71.08
2342,-9.119e-05,-5.926e-05,-0.00604803,-9.119e-05,0.95768,40,71.11
2343,-9.119e-05,-5.926e-05,-0.0159311,-9.119e-05,0.95831,40,71.14
2344,-9.119e-05,-5.926e-05,-0.01457995,-9.119e-05,0.9584,40,71.17
2345,-9.119e-05,-5.926e-05,-0.01363906,-9.119e-05,0.9586,40,71.2
2346,-9.119e-05,-5.926e-05,-0.01733783,-9.119e-05,0.95878,40,71.23
2347,-9.119e-05,-5.926e-05,-0.01383022,-9.119e-05,0.95932,40,71.26
2348,-9.119e-05,-5.926e-05,-0.01199536,-9.119e-05,0.95938,40,71.29
2349,-9.119e-05,-5.926e-05,-0.01403545,-9.119e-05,0.95944,40,71.33
2350,-9.119e-05,-5.926e-05,-0.00971975,-9.119e-05,0.95968,40,71.36
2351,-9.119e-05,-5.926e-05,-0.0052563,-9.119e-05,0.95932,40,71.39
2352,-9.119e-05,-5.926e-05,-0.01058268,-9.119e-05,0.95849,40,71.42
2353,-9.119e-05,-5.926e-05,-0.01174293,-9.119e-05,0.95896,40,71.45
2354,-9.119e-05,-5.926e-05,-0.01225031,-9.119e-05,0.95923,40,71.48
2355,-9.119e-05,-5.926e-05,-0.00946229,-9.119e-05,0.95899,40,71.51
2356,-9.119e-05,-5.926e-05,-0.0043035,-9.119e-05,0.95868,40,71.54
2357,-9.119e-05,-5.926e-05,-0.02164736,-9.119e-05,0.95932,40,71.57
2358,-9.119e-05,-5.926e-05,-0.01919632,-9.119e-05,0.95878,40,71.6
2359,-9.119e-05,-5.926e-05,-0.00925485,-9.119e-05,0.95804,40,71.63
2360,-9.119e-05,-5.926e-05,-0.01087981,-9.119e-05,0.958,40,71.66
2361,-9.119e-05,-5.926e-05,-0.00573608,-9.119e-05,0.95797,40,71.69
2362,-9.119e-05,-5.926e-05,-0.01490142,-9.119e-05,0.95773,40,71.72
2363,-9.119e-05,-5.926e-05,-0.00555468,-9.119e-05,0.95821,40,71.75
2364,-9.119e-05,-5.926e-05,-0.01836611,-9.119e-05,0.95835,40,71.78
2365,-9.119e-05,-5.926e-05,-0.00709693,-9.119e-05,0.95802,40,71.81
2366,-9.119e-05,-5.926e-05,-0.01149288,-9.119e-05,0.95756,40,71.84
2367,-9.119e-05,-5.926e-05,-0.01037301,-9.119e-05,0.95779,40,71.87
2368,-9.119e-05,-5.926e-05,-0.00696157,-9.119e-05,0.95831,40,71.9
2369,-9.119e-05,-5.926e-05,-0.0169057,-9.119e-05,0.95862,40,71.93
2370,-9.119e-05,-5.926e-05,-0.02532423,-9.119e-05,0.9584,40,71.96
2371,-9.119e-05,-5.926e-05,-0.01508232,-9.119e-05,0.95911,40,71.99
2372,-9.119e-05,-5.926e-05,-0.01907351,-9.119e-05,0.9601,40,72.02
2373,-9.119e-05,-5.926e-05,-0.01675202,-9.119e-05,0.95928,40,72.06
2374,-9.119e-05,-5.926e-05,-0.00893367,-9.119e-05,0.95918,40,72.09
2375,-9.119e-05,-5.926e-05,-0.01404203,-9.119e-05,0.95863,40,72.12
2376,-9.119e-05,-5.926e-05,-0.01495449,-9.119e-05,0.95854,40,72.15
2377,-9.119e-05,-5.926e-05,-0.02165836,-9.119e-05,0.95853,40,72.18
2378,-9.119e-05,-5.926e-05,-0.00476606,-9.119e-05,0.95856,40,72.21
2379,-9.119e-05,-5.926e-05,-0.0091247,-9.119e-05,0.95825,40,72.24
2380,-9.119e-05,-5.926e-05,-0.00725464,-9.119e-05,0.95787,40,72.27
2381,-9.119e-05,-5.926e-05,-0.01887965,-9.119e-05,0.95784,40,72.3
2382,-9.119e-05,-5.926e-05,-0.0133368,-9.119e-05,0.95787,40,72.33
2383,-9.119e-05,-5.926e-05,-0.01466649,-9.119e-05,0.9582,40,72.36
2384,-9.119e-05,-5.926e-05,-0.01567176,-9.119e-05,0.95823,40,72.39
2385,-9.119e-05,-5.926e-05,-0.01006187,-9.119e-05,0.95869,40,72.42
2386,-9.119e-05,-5.926e-05,-0.00944827,-9.119e-05,0.95895,40,72.45
2387,-9.119e-05,-5.926e-05,-0.01114401,-9.119e-05,0.95972,40,72.48
2388,-9.119e-05,-5.926e-05,-0.01968519,-9.119e-05,0.95991,40,72.52
2389,-9.119e-05,-5.926e-05,-0.00732369,-9.119e-05,0.95985,40,72.55
2390,-9.119e-05,-5.926e-05,-0.00961163,-9.119e-05,0.95946,40,72.58
2391,-9.119e-05,-5.926e-05,-0.02002354,-9.119e-05,0.95897,40,72.61
2392,-9.119e-05,-5.926e-05,-0.00856377,-9.119e-05,0.95918,40,72.64
2393,-9.119e-05,-5.926e-05,-0.00681844,-9.119e-05,0.95871,40,72.67
2394,-9.119e-05,-5.926e-05,-0.00890317,-9.119e-05,0.95874,40,72.7
2395,-9.119e-05,-5.926e-05,-0.01258106,-9.119e-05,0.95863,40,72.73
2396,-9.119e-05,-5.926e-05,-0.00628958,-9.119e-05,0.95847,40,72.76
2397,-9.119e-05,-5.926e-05,-0.01039628,-9.119e-05,0.95926,40,72.79
2398,-9.119e-05,-5.926e-05,-0.00364692,-9.119e-05,0.95882,40,72.82
2399,-9.119e-05,-5.926e-05,-0.00904906,-9.119e-05,0.9598,40,72.85
2400,-9.119e-05,-5.926e-05,-0.00911188,-9.119e-05,0.96016,40,72.88
2401,-9.119e-05,-5.926e-05,-0.00585363,-9.119e-05,0.96006,40,72.91
2402,-9.119e-05,-5.926e-05,-0.01552375,-9.119e-05,0.96006,40,72.94
2403,-9.119e-05,-5.926e-05,-0.01607045,-9.119e-05,0.9599,40,72.97
2404,-9.119e-05,-5.926e-05,-0.00993659,-9.119e-05,0.95992,40,73.0
2405,-9.119e-05,-5.926e-05,-0.01666638,-9.119e-05,0.96041,40,73.03
2406,-9.119e-05,-5.926e-05,-0.01722373,-9.119e-05,0.96003,40,73.07
2407,-9.119e-05,-5.926e-05,-0.02343005,-9.119e-05,0.95942,40,73.1
2408,-9.119e-05,-5.926e-05,-0.0102896,-9.119e-05,0.95852,40,73.13
2409,-9.119e-05,-5.926e-05,-0.02156413,-9.119e-05,0.95899,40,73.16
2410,-9.119e-05,-5.926e-05,-0.01005881,-9.119e-05,0.95978,40,73.19
2411,-9.119e-05,-5.926e-05,-0.0078713,-9.119e-05,0.95965,40,73.22
2412,-9.119e-05,-5.926e-05,-0.02232379,-9.119e-05,0.95944,40,73.25
2413,-9.119e-05,-5.926e-05,-0.01132505,-9.119e-05,0.95971,40,73.28
2414,-9.119e-05,-5.926e-05,-0.01958203,-9.119e-05,0.95909,40,73.31
2415,-9.119e-05,-5.926e-05,-0.02157524,-9.119e-05,0.95889,40,73.34
2416,-9.119e-05,-5.926e-05,-0.01118913,-9.119e-05,0.95807,40,73.37
2417,-9.119e-05,-5.926e-05,-0.00793663,-9.119e-05,0.95778,40,73.4
2418,-9.119e-05,-5.926e-05,-0.01291293,-9.119e-05,0.95728,40,73.43
2419,-9.119e-05,-5.926e-05,-0.01066439,-9.119e-05,0.95637,40,73.46
2420,-9.119e-05,-5.926e-05,-0.01185199,-9.119e-05,0.95665,40,73.49
2421,-9.119e-05,-5.926e-05,-0.01743899,-9.119e-05,0.95652,40,73.52
2422,-9.119e-05,-5.926e-05,-0.01666168,-9.119e-05,0.95643,40,73.56
2423,-9.119e-05,-5.926e-05,-0.01570376,-9.119e-05,0.95683,40,73.59
2424,-9.119e-05,-5.926e-05,-0.00388404,-9.119e-05,0.95699,40,73.62
2425,-9.119e-05,-5.926e-05,-0.01322589,-9.119e-05,0.95758,40,73.65
2426,-9.119e-05,-5.926e-05,-0.01634677,-9.119e-05,0.95763,40,73.68
2427,-9.119e-05,-5.926e-05,-0.00749619,-9.119e-05,0.95849,40,73.71
2428,-9.119e-05,-5.926e-05,-0.01272089,-9.119e-05,0.959,40,73.74
2429,-9.119e-05,-5.926e-05,-0.00823238,-9.119e-05,0.95911,40,73.77
2430,-9.119e-05,-5.926e-05,-0.01424537,-9.119e-05,0.95891,40,73.8
2431,-9.119e-05,-5.926e-05,-0.00629564,-9.119e-05,0.95907,40,73.83
2432,-9.119e-05,-5.926e-05,-0.0116682,-9.119e-05,0.95936,40,73.86
2433,-9.119e-05,-5.926e-05,-0.0112482,-9.119e-05,0.95945,40,73.89
2434,-9.119e-05,-5.926e-05,-0.01139435,-9.119e-05,0.95936,40,73.92
2435,-9.119e-05,-5.926e-05,-0.00865719,-9.119e-05,0.95974,40,73.95
2436,-9.119e-05,-5.926e-05,-0.01893218,-9.119e-05,0.95958,40,73.98
2437,-9.119e-05,-5.926e-05,-0.0128549,-9.119e-05,0.95924,40,74.01
2438,-9.119e-05,-5.926e-05,-0.01353816,-9.119e-05,0.95831,40,74.05
2439,-9.119e-05,-5.926e-05,-0.00806016,-9.119e-05,0.95727,40,74.08
2440,-9.119e-05,-5.926e-05,-0.010725,-9.119e-05,0.95638,40,74.11
2441,-9.119e-05,-5.926e-05,-0.01655621,-9.119e-05,0.95604,40,74.14
2442,-9.119e-05,-5.926e-05,-0.01154651,-9.119e-05,0.95629,40,74.17
2443,-9.119e-05,-5.926e-05,-0.01332169,-9.119e-05,0.95662,40,74.2
2444,-9.119e-05,-5.926e-05,-0.01443067,-9.119e-05,0.95663,40,74.23
2445,-9.119e-05,-5.926e-05,-0.00442375,-9.119e-05,0.95669,40,74.27
2446,-9.119e-05,-5.926e-05,-0.02297308,-9.119e-05,0.95654,40,74.3
2447,-9.119e-05,-5.926e-05,-0.02123812,-9.119e-05,0.95572,40,74.33
2448,-9.119e-05,-5.926e-05,-0.01064876,-9.119e-05,0.95663,40,74.36
2449,-9.119e-05,-5.926e-05,-0.00963131,-9.119e-05,0.95686,40,74.39
2450,-9.119e-05,-5.926e-05,-0.00900736,-9.119e-05,0.95749,40,74.42
2451,-9.119e-05,-5.926e-05,-0.02114442,-9.119e-05,0.95642,40,74.45
2452,-9.119e-05,-5.926e-05,-0.0184357,-9.119e-05,0.95628,40,74.48
2453,-9.119e-05,-5.926e-05,-0.01909605,-9.119e-05,0.95686,40,74.51
2454,-9.119e-05,-5.926e-05,-0.01139654,-9.119e-05,0.95703,40,74.54
2455,-9.119e-05,-5.926e-05,-0.00990896,-9.119e-05,0.95732,40,74.57
2456,-9.119e-05,-5.926e-05,-0.01954677,-9.119e-05,0.95653,40,74.6
2457,-9.119e-05,-5.926e-05,-0.0094949,-9.119e-05,0.95681,40,74.64
2458,-9.119e-05,-5.926e-05,-0.011215,-9.119e-05,0.95676,40,74.67
2459,-9.119e-05,-5.926e-05,-0.01753282,-9.119e-05,0.95623,40,74.7
2460,-9.119e-05,-5.926e-05,-0.01406473,-9.119e-05,0.95522,40,74.73
2461,-9.119e-05,-5.926e-05,-0.01380543,-9.119e-05,0.95543,40,74.76
2462,-9.119e-05,-5.926e-05,-0.01104798,-9.119e-05,0.95548,40,74.79
2463,-9.119e-05,-5.926e-05,-0.01549887,-9.119e-05,0.95527,40,74.82
2464,-9.119e-05,-5.926e-05,-0.00749226,-9.119e-05,0.9557,40,74.85
2465,-9.119e-05,-5.926e-05,-0.01206037,-9.119e-05,0.95555,40,74.88
2466,-9.119e-05,-5.926e-05,-0.01164869,-9.119e-05,0.95582,40,74.91
2467,-9.119e-05,-5.926e-05,-0.01216311,-9.119e-05,0.95523,40,74.95
2468,-9.119e-05,-5.926e-05,-0.01100858,-9.119e-05,0.95483,40,74.98
2469,-9.119e-05,-5.926e-05,-0.01360188,-9.119e-05,0.95501,40,75.01
2470,-9.119e-05,-5.926e-05,-0.01800685,-9.119e-05,0.95471,40,75.04
2471,-9.119e-05,-5.926e-05,-0.00963024,-9.119e-05,0.9547,40,75.07
2472,-9.119e-05,-5.926e-05,-0.02739614,-9.119e-05,0.95459,40,75.1
2473,-9.119e-05,-5.926e-05,-0.02079749,-9.119e-05,0.95482,40,75.13
2474,-9.119e-05,-5.926e-05,-0.01036189,-9.119e-05,0.95442,40,75.16
2475,-9.119e-05,-5.926e-05,-0.00742471,-9.119e-05,0.95373,40,75.19
2476,-9.119e-05,-5.926e-05,-0.00791792,-9.119e-05,0.9534,40,75.23
2477,-9.119e-05,-5.926e-05,-0.00993061,-9.119e-05,0.95315,40,75.26
2478,-9.119e-05,-5.926e-05,-0.01500256,-9.119e-05,0.95344,40,75.29
2479,-9.119e-05,-5.926e-05,-0.00534732,-9.119e-05,0.95367,40,75.32
