seed,gen,best_fitness,mean_fitness,best_expr,node_count,accuracy,conv_bonus,parsimony,terms_t10
0,880,-0.00129755,-84000261.0873505,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,890,-0.00129755,-59000152.06363136,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,900,-0.00129755,-50000193.99239141,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,910,-0.00129755,-71000315.29229224,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,920,-0.00129755,-71000262.68126053,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,930,-0.00129755,-69000246.22654176,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,940,-0.00129755,-54000251.25322662,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,950,-0.00129755,-57000219.44089345,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,960,-0.00129755,-55000244.68567801,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
0,970,-0.00129755,-57000138.11161861,((-1 ^ k) / ((2 * k) + 1)),9,-0.00629755,1.0,0.045,"[1.0, -0.333333, 0.2, -0.142857, 0.111111, -0.090909, 0.076923, -0.066667, 0.058824, -0.052632]"
