seed,gen,best_fitness,mean_fitness,best_expr,node_count,total_info,monotonicity,mean_rate,parsimony
0,2250,-0.00034323,-2000000.02369384,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2260,-0.00034323,-1000000.02536839,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2270,-0.00034323,-1000000.02519882,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2280,-0.00034323,-2000000.02551314,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2290,-0.00034323,-3000000.02502018,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2300,-0.00034323,-2000000.02461014,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2310,-0.00034323,-1000000.02518445,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2320,-0.00034323,-2000000.02420876,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2330,-0.00034323,-0.02586709,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2340,-0.00034323,-0.02577873,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2350,-0.00034323,-2000000.02429817,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2360,-0.00034323,-1000000.02602641,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2370,-0.00034323,-2000000.02464387,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2380,-0.00034323,-1000000.02594608,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2390,-0.00034323,-1000000.02583694,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2400,-0.00034323,-2000000.02376851,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2410,-0.00034323,-0.02493068,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2420,-0.00034323,-2000000.02474936,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2430,-0.00034323,-5000000.02467464,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2440,-0.00034323,-0.02607818,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2450,-0.00034323,-0.02510271,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2460,-0.00034323,-0.02618788,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2470,-0.00034323,-2000000.02280553,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2480,-0.00034323,-1000000.02497565,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2490,-0.00034323,-2000000.02579619,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2500,-0.00034323,-0.02521593,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
0,2510,-0.00034323,-0.02511498,(-11 ^ -4),3,3.2879,0.2,0.8903,0.015
